OG	Coleoptera	Diptera	Hymenoptera	Lepidoptera	Siphonaptera	coreColeoptera	coreDiptera	coreHymenoptera	coreLepidoptera	coreSiphonaptera	numOfOrths	orthsPerTaxon	uniqueTaxa
ORTHOMCL598	1	0	1	0	1	yes	no	yes	no	yes	91	1.86	49
ORTHOMCL599	1	1	1	1	1	yes	yes	yes	yes	yes	120	2.35	51
ORTHOMCL601	1	1	1	1	1	yes	yes	yes	yes	yes	125	2.45	51
ORTHOMCL603	1	0	1	1	1	yes	no	yes	yes	yes	73	1.49	49
ORTHOMCL604	1	1	1	1	1	yes	yes	yes	yes	yes	129	2.53	51
ORTHOMCL605	1	1	1	1	1	yes	yes	yes	yes	yes	134	2.63	51
ORTHOMCL606	1	1	1	1	1	yes	yes	yes	yes	yes	63	1.24	51
ORTHOMCL607	0	1	0	1	1	no	yes	no	yes	yes	149	3.82	39
ORTHOMCL608	1	0	1	1	1	yes	no	yes	yes	yes	58	1.16	50
ORTHOMCL609	0	1	0	1	1	no	yes	no	yes	yes	103	2.10	49
ORTHOMCL613	1	1	1	1	1	yes	yes	yes	yes	yes	65	1.27	51
ORTHOMCL614	1	0	1	0	1	yes	no	yes	no	yes	47	1.31	36
ORTHOMCL615	0	1	1	0	1	no	yes	yes	no	yes	117	2.39	49
ORTHOMCL616	1	1	1	0	1	yes	yes	yes	no	yes	69	1.38	50
ORTHOMCL618	1	1	1	1	1	yes	yes	yes	yes	yes	73	1.43	51
ORTHOMCL619	0	0	1	1	1	no	no	yes	yes	yes	85	1.73	49
ORTHOMCL620	1	1	1	1	1	yes	yes	yes	yes	yes	111	2.18	51
ORTHOMCL621	0	1	0	1	1	no	yes	no	yes	yes	47	1.04	45
ORTHOMCL622	1	1	1	0	1	yes	yes	yes	no	yes	114	2.85	40
ORTHOMCL624	1	0	0	0	1	yes	no	no	no	yes	61	1.27	48
ORTHOMCL625	1	1	0	0	1	yes	yes	no	no	yes	92	1.92	48
ORTHOMCL626	0	1	1	1	1	no	yes	yes	yes	yes	116	2.32	50
ORTHOMCL627	1	0	0	0	1	yes	no	no	no	yes	95	3.06	31
ORTHOMCL628	1	1	1	0	1	yes	yes	yes	no	yes	104	2.12	49
ORTHOMCL629	0	0	0	0	1	no	no	no	no	yes	28	1.33	21
ORTHOMCL632	0	0	1	1	1	no	no	yes	yes	yes	77	1.67	46
ORTHOMCL633	1	0	1	1	1	yes	no	yes	yes	yes	91	2.07	44
ORTHOMCL634	1	0	0	0	1	yes	no	no	no	yes	61	1.49	41
ORTHOMCL637	1	1	1	1	1	yes	yes	yes	yes	yes	116	2.27	51
ORTHOMCL638	1	0	1	1	1	yes	no	yes	yes	yes	76	1.52	50
ORTHOMCL639	1	1	1	1	1	yes	yes	yes	yes	yes	129	2.53	51
ORTHOMCL640	1	1	0	0	1	yes	yes	no	no	yes	74	1.54	48
ORTHOMCL642	0	0	0	0	1	no	no	no	no	yes	32	1.10	29
ORTHOMCL643	0	1	1	0	1	no	yes	yes	no	yes	70	1.43	49
ORTHOMCL644	1	1	1	1	1	yes	yes	yes	yes	yes	115	2.25	51
ORTHOMCL645	1	1	1	1	1	yes	yes	yes	yes	yes	61	1.20	51
ORTHOMCL646	0	0	1	1	1	no	no	yes	yes	yes	61	1.24	49
ORTHOMCL647	1	0	1	1	1	yes	no	yes	yes	yes	107	2.14	50
ORTHOMCL648	1	1	1	0	1	yes	yes	yes	no	yes	99	1.98	50
ORTHOMCL649	0	1	0	1	1	no	yes	no	yes	yes	130	3.25	40
ORTHOMCL650	1	0	1	0	1	yes	no	yes	no	yes	53	1.08	49
ORTHOMCL651	1	1	1	0	1	yes	yes	yes	no	yes	73	1.46	50
ORTHOMCL652	1	1	1	0	1	yes	yes	yes	no	yes	57	1.19	48
ORTHOMCL653	1	1	1	1	1	yes	yes	yes	yes	yes	108	2.12	51
ORTHOMCL654	1	1	1	1	1	yes	yes	yes	yes	yes	119	2.33	51
ORTHOMCL655	1	0	1	1	1	yes	no	yes	yes	yes	92	1.88	49
ORTHOMCL656	1	1	1	1	1	yes	yes	yes	yes	yes	93	1.82	51
ORTHOMCL657	0	0	0	0	1	no	no	no	no	yes	145	5.80	25
ORTHOMCL659	0	1	1	1	1	no	yes	yes	yes	yes	71	1.42	50
ORTHOMCL660	1	1	0	1	1	yes	yes	no	yes	yes	93	1.86	50
ORTHOMCL661	1	1	0	0	1	yes	yes	no	no	yes	76	2.53	30
ORTHOMCL662	1	0	1	1	1	yes	no	yes	yes	yes	84	1.75	48
ORTHOMCL663	1	0	1	1	1	yes	no	yes	yes	yes	110	2.20	50
ORTHOMCL664	1	1	1	1	1	yes	yes	yes	yes	yes	122	2.39	51
ORTHOMCL666	1	1	1	1	1	yes	yes	yes	yes	yes	126	2.47	51
ORTHOMCL669	1	0	1	1	1	yes	no	yes	yes	yes	60	1.20	50
ORTHOMCL670	0	1	1	0	1	no	yes	yes	no	yes	61	1.24	49
ORTHOMCL671	1	1	1	1	1	yes	yes	yes	yes	yes	129	2.53	51
ORTHOMCL672	1	1	1	0	1	yes	yes	yes	no	yes	70	1.40	50
ORTHOMCL673	0	0	1	1	1	no	no	yes	yes	yes	107	2.18	49
ORTHOMCL674	1	1	1	0	1	yes	yes	yes	no	yes	94	1.88	50
ORTHOMCL675	0	0	1	1	1	no	no	yes	yes	yes	57	1.27	45
ORTHOMCL677	0	1	1	0	1	no	yes	yes	no	yes	60	1.22	49
ORTHOMCL678	1	0	1	0	1	yes	no	yes	no	yes	48	1.20	40
ORTHOMCL679	0	0	0	0	1	no	no	no	no	yes	41	1.24	33
ORTHOMCL680	0	0	1	1	1	no	no	yes	yes	yes	70	1.43	49
ORTHOMCL681	1	1	1	1	1	yes	yes	yes	yes	yes	134	2.63	51
ORTHOMCL682	0	1	1	1	1	no	yes	yes	yes	yes	120	2.40	50
ORTHOMCL683	0	1	0	1	1	no	yes	no	yes	yes	113	2.31	49
ORTHOMCL684	1	0	1	1	1	yes	no	yes	yes	yes	112	2.24	50
ORTHOMCL685	1	1	1	1	1	yes	yes	yes	yes	yes	122	2.39	51
ORTHOMCL687	0	0	1	0	1	no	no	yes	no	yes	54	1.46	37
ORTHOMCL688	1	1	1	1	1	yes	yes	yes	yes	yes	67	1.31	51
ORTHOMCL689	1	0	0	0	1	yes	no	no	no	yes	56	1.33	42
ORTHOMCL691	1	1	1	1	1	yes	yes	yes	yes	yes	117	2.29	51
ORTHOMCL693	0	0	0	0	1	no	no	no	no	yes	121	3.02	40
ORTHOMCL694	0	1	0	1	1	no	yes	no	yes	yes	113	2.90	39
ORTHOMCL695	1	1	0	1	1	yes	yes	no	yes	yes	117	2.34	50
ORTHOMCL697	1	0	1	1	1	yes	no	yes	yes	yes	76	1.77	43
ORTHOMCL698	1	1	1	1	1	yes	yes	yes	yes	yes	125	2.45	51
ORTHOMCL699	0	1	0	0	1	no	yes	no	no	yes	86	2.61	33
ORTHOMCL700	1	0	1	1	1	yes	no	yes	yes	yes	96	1.92	50
ORTHOMCL701	1	1	1	1	1	yes	yes	yes	yes	yes	77	1.51	51
ORTHOMCL702	1	1	1	1	1	yes	yes	yes	yes	yes	107	2.10	51
ORTHOMCL703	1	1	0	0	1	yes	yes	no	no	yes	52	1.11	47
ORTHOMCL704	1	1	1	1	1	yes	yes	yes	yes	yes	60	1.18	51
ORTHOMCL705	1	1	1	1	1	yes	yes	yes	yes	yes	118	2.31	51
ORTHOMCL706	1	0	0	0	1	yes	no	no	no	yes	43	1.19	36
ORTHOMCL707	0	1	1	1	1	no	yes	yes	yes	yes	62	1.24	50
ORTHOMCL708	1	0	0	0	1	yes	no	no	no	yes	52	1.27	41
ORTHOMCL710	1	1	1	1	1	yes	yes	yes	yes	yes	74	1.45	51
ORTHOMCL711	1	0	0	0	1	yes	no	no	no	yes	47	1.38	34
ORTHOMCL712	0	1	1	1	1	no	yes	yes	yes	yes	71	1.42	50
ORTHOMCL713	0	0	1	1	1	no	no	yes	yes	yes	48	1.14	42
ORTHOMCL714	1	1	1	0	1	yes	yes	yes	no	yes	113	2.26	50
ORTHOMCL715	1	1	1	1	1	yes	yes	yes	yes	yes	121	2.37	51
ORTHOMCL717	1	1	1	0	1	yes	yes	yes	no	yes	63	1.26	50
ORTHOMCL718	0	1	1	1	1	no	yes	yes	yes	yes	56	1.12	50
ORTHOMCL719	1	0	1	1	1	yes	no	yes	yes	yes	93	2.33	40
ORTHOMCL720	1	1	1	1	1	yes	yes	yes	yes	yes	104	2.04	51
ORTHOMCL721	1	0	1	0	1	yes	no	yes	no	yes	59	1.40	42
ORTHOMCL722	1	0	1	1	1	yes	no	yes	yes	yes	78	1.56	50
ORTHOMCL723	1	1	1	1	1	yes	yes	yes	yes	yes	57	1.12	51
ORTHOMCL726	1	0	1	1	1	yes	no	yes	yes	yes	58	1.18	49
ORTHOMCL727	1	0	1	0	1	yes	no	yes	no	yes	41	1.08	38
ORTHOMCL728	1	1	1	1	1	yes	yes	yes	yes	yes	131	2.57	51
ORTHOMCL729	1	1	0	1	1	yes	yes	no	yes	yes	88	2.20	40
ORTHOMCL730	1	0	1	0	1	yes	no	yes	no	yes	79	1.84	43
ORTHOMCL733	1	1	1	0	1	yes	yes	yes	no	yes	51	1.11	46
ORTHOMCL734	1	0	0	0	1	yes	no	no	no	yes	59	1.31	45
ORTHOMCL735	1	1	1	1	1	yes	yes	yes	yes	yes	110	2.16	51
ORTHOMCL736	0	1	1	1	1	no	yes	yes	yes	yes	133	2.66	50
ORTHOMCL737	0	0	1	1	1	no	no	yes	yes	yes	121	2.52	48
ORTHOMCL738	1	0	1	0	1	yes	no	yes	no	yes	63	1.43	44
ORTHOMCL739	0	0	1	1	1	no	no	yes	yes	yes	109	2.22	49
ORTHOMCL740	1	1	1	0	1	yes	yes	yes	no	yes	114	2.28	50
ORTHOMCL741	1	1	1	1	1	yes	yes	yes	yes	yes	102	2.00	51
ORTHOMCL742	0	1	1	0	1	no	yes	yes	no	yes	70	1.46	48
ORTHOMCL746	1	1	1	1	1	yes	yes	yes	yes	yes	110	2.16	51
ORTHOMCL747	1	1	1	1	1	yes	yes	yes	yes	yes	71	1.39	51
ORTHOMCL748	0	1	1	1	1	no	yes	yes	yes	yes	59	1.18	50
ORTHOMCL749	0	1	1	1	1	no	yes	yes	yes	yes	107	2.14	50
ORTHOMCL750	1	0	1	1	1	yes	no	yes	yes	yes	132	2.64	50
ORTHOMCL751	1	1	1	1	1	yes	yes	yes	yes	yes	60	1.18	51
ORTHOMCL753	1	0	0	0	1	yes	no	no	no	yes	136	4.25	32
ORTHOMCL754	1	1	1	0	1	yes	yes	yes	no	yes	87	1.74	50
ORTHOMCL756	1	0	1	1	1	yes	no	yes	yes	yes	82	1.64	50
ORTHOMCL757	0	0	1	0	1	no	no	yes	no	yes	120	4.62	26
ORTHOMCL758	1	0	0	0	1	yes	no	no	no	yes	29	1.04	28
ORTHOMCL759	1	1	1	1	1	yes	yes	yes	yes	yes	123	2.41	51
ORTHOMCL760	1	1	1	1	1	yes	yes	yes	yes	yes	66	1.29	51
ORTHOMCL761	1	1	1	1	1	yes	yes	yes	yes	yes	116	2.27	51
ORTHOMCL762	1	0	1	0	1	yes	no	yes	no	yes	56	1.14	49
ORTHOMCL763	1	1	0	1	1	yes	yes	no	yes	yes	96	1.92	50
ORTHOMCL764	1	1	0	0	1	yes	yes	no	no	yes	70	1.79	39
ORTHOMCL765	1	1	1	1	1	yes	yes	yes	yes	yes	111	2.18	51
ORTHOMCL766	1	1	1	0	1	yes	yes	yes	no	yes	59	1.26	47
ORTHOMCL768	1	1	0	1	1	yes	yes	no	yes	yes	75	1.53	49
ORTHOMCL769	1	0	1	1	1	yes	no	yes	yes	yes	67	1.34	50
ORTHOMCL770	1	0	1	0	1	yes	no	yes	no	yes	90	1.88	48
ORTHOMCL771	1	1	1	0	1	yes	yes	yes	no	yes	61	1.24	49
ORTHOMCL772	1	1	1	0	1	yes	yes	yes	no	yes	108	2.16	50
ORTHOMCL774	1	1	0	1	1	yes	yes	no	yes	yes	88	1.76	50
ORTHOMCL775	1	1	1	1	1	yes	yes	yes	yes	yes	107	2.10	51
ORTHOMCL776	1	1	1	1	1	yes	yes	yes	yes	yes	61	1.20	51
ORTHOMCL777	1	0	1	0	1	yes	no	yes	no	yes	46	1.35	34
ORTHOMCL779	1	1	1	1	1	yes	yes	yes	yes	yes	91	1.78	51
ORTHOMCL780	1	1	1	1	1	yes	yes	yes	yes	yes	127	2.49	51
ORTHOMCL782	1	1	0	1	1	yes	yes	no	yes	yes	66	1.35	49
ORTHOMCL783	1	1	1	1	1	yes	yes	yes	yes	yes	56	1.10	51
ORTHOMCL785	1	0	1	0	1	yes	no	yes	no	yes	63	1.57	40
ORTHOMCL786	1	1	1	0	1	yes	yes	yes	no	yes	74	1.48	50
ORTHOMCL787	0	1	1	1	1	no	yes	yes	yes	yes	59	1.20	49
ORTHOMCL788	0	1	1	0	1	no	yes	yes	no	yes	54	1.46	37
ORTHOMCL789	1	1	1	0	1	yes	yes	yes	no	yes	55	1.12	49
ORTHOMCL790	1	1	1	1	1	yes	yes	yes	yes	yes	58	1.14	51
ORTHOMCL791	1	0	0	0	1	yes	no	no	no	yes	77	1.64	47
ORTHOMCL792	1	1	1	0	1	yes	yes	yes	no	yes	82	2.16	38
ORTHOMCL793	0	0	0	0	1	no	no	no	no	yes	110	4.78	23
ORTHOMCL794	1	0	1	0	1	yes	no	yes	no	yes	54	1.10	49
ORTHOMCL795	1	1	1	0	1	yes	yes	yes	no	yes	63	1.26	50
ORTHOMCL796	0	0	1	0	1	no	no	yes	no	yes	39	1.11	35
ORTHOMCL799	1	0	0	0	1	yes	no	no	no	yes	28	1.27	22
ORTHOMCL800	1	0	1	1	1	yes	no	yes	yes	yes	67	1.34	50
ORTHOMCL801	0	1	1	0	1	no	yes	yes	no	yes	58	1.23	47
ORTHOMCL802	0	0	0	1	1	no	no	no	yes	yes	99	2.20	45
ORTHOMCL804	0	1	1	0	1	no	yes	yes	no	yes	53	1.26	42
ORTHOMCL805	0	1	1	0	1	no	yes	yes	no	yes	82	1.67	49
ORTHOMCL806	0	0	0	0	1	no	no	no	no	yes	125	6.58	19
ORTHOMCL808	1	1	0	0	1	yes	yes	no	no	yes	94	2.54	37
ORTHOMCL809	1	1	1	0	1	yes	yes	yes	no	yes	110	2.20	50
ORTHOMCL811	1	0	1	0	1	yes	no	yes	no	yes	60	1.62	37
ORTHOMCL812	0	1	0	0	1	no	yes	no	no	yes	70	1.49	47
ORTHOMCL813	0	1	0	0	1	no	yes	no	no	yes	58	1.23	47
ORTHOMCL814	0	1	0	1	1	no	yes	no	yes	yes	62	1.68	37
ORTHOMCL816	0	1	1	1	1	no	yes	yes	yes	yes	53	1.08	49
ORTHOMCL817	1	1	1	1	1	yes	yes	yes	yes	yes	107	2.10	51
ORTHOMCL818	1	0	1	0	1	yes	no	yes	no	yes	28	1.12	25
ORTHOMCL819	1	0	0	1	1	yes	no	no	yes	yes	114	2.33	49
ORTHOMCL820	1	1	1	1	1	yes	yes	yes	yes	yes	116	2.27	51
ORTHOMCL821	1	1	1	1	1	yes	yes	yes	yes	yes	104	2.04	51
ORTHOMCL822	0	0	0	1	1	no	no	no	yes	yes	45	1.12	40
ORTHOMCL823	1	0	1	0	1	yes	no	yes	no	yes	82	2.16	38
ORTHOMCL824	0	0	1	1	1	no	no	yes	yes	yes	92	1.88	49
ORTHOMCL828	1	1	1	0	1	yes	yes	yes	no	yes	81	1.62	50
ORTHOMCL829	0	0	1	0	1	no	no	yes	no	yes	71	1.58	45
ORTHOMCL830	0	0	0	0	1	no	no	no	no	yes	116	6.44	18
ORTHOMCL832	1	1	1	1	1	yes	yes	yes	yes	yes	117	2.29	51
ORTHOMCL833	1	0	1	0	1	yes	no	yes	no	yes	51	1.38	37
ORTHOMCL834	1	0	1	0	1	yes	no	yes	no	yes	72	1.60	45
ORTHOMCL837	1	1	1	1	1	yes	yes	yes	yes	yes	61	1.20	51
ORTHOMCL839	1	0	0	1	1	yes	no	no	yes	yes	61	1.24	49
ORTHOMCL840	0	0	1	0	1	no	no	yes	no	yes	53	1.20	44
ORTHOMCL841	1	1	1	1	1	yes	yes	yes	yes	yes	81	1.59	51
ORTHOMCL842	1	1	1	1	1	yes	yes	yes	yes	yes	84	1.65	51
ORTHOMCL843	1	1	1	0	1	yes	yes	yes	no	yes	88	2.32	38
ORTHOMCL844	1	0	1	1	1	yes	no	yes	yes	yes	70	1.67	42
ORTHOMCL845	0	1	1	1	1	no	yes	yes	yes	yes	54	1.08	50
ORTHOMCL846	1	1	1	1	1	yes	yes	yes	yes	yes	102	2.00	51
ORTHOMCL848	1	1	1	1	1	yes	yes	yes	yes	yes	102	2.00	51
ORTHOMCL849	0	1	1	0	1	no	yes	yes	no	yes	104	2.81	37
ORTHOMCL850	0	0	1	1	1	no	no	yes	yes	yes	65	1.55	42
ORTHOMCL851	0	0	0	1	1	no	no	no	yes	yes	55	1.34	41
ORTHOMCL852	0	0	0	0	1	no	no	no	no	yes	39	1.18	33
ORTHOMCL853	0	0	1	0	1	no	no	yes	no	yes	106	2.94	36
ORTHOMCL855	1	1	1	1	1	yes	yes	yes	yes	yes	118	2.31	51
ORTHOMCL857	1	0	1	1	1	yes	no	yes	yes	yes	79	1.58	50
ORTHOMCL858	1	0	0	0	1	yes	no	no	no	yes	109	2.37	46
ORTHOMCL860	1	0	0	0	1	yes	no	no	no	yes	67	2.58	26
ORTHOMCL863	0	0	0	0	1	no	no	no	no	yes	103	2.45	42
ORTHOMCL865	0	0	1	0	1	no	no	yes	no	yes	48	1.92	25
ORTHOMCL866	1	1	1	1	1	yes	yes	yes	yes	yes	99	1.94	51
ORTHOMCL867	1	0	0	1	1	yes	no	no	yes	yes	44	1.13	39
ORTHOMCL868	0	0	1	0	1	no	no	yes	no	yes	61	1.85	33
ORTHOMCL869	1	0	1	0	1	yes	no	yes	no	yes	45	1.22	37
ORTHOMCL870	0	1	1	0	1	no	yes	yes	no	yes	41	1.11	37
ORTHOMCL871	0	0	1	0	1	no	no	yes	no	yes	45	1.10	41
ORTHOMCL872	1	0	1	0	1	yes	no	yes	no	yes	84	1.71	49
ORTHOMCL873	1	1	1	1	1	yes	yes	yes	yes	yes	77	1.51	51
ORTHOMCL875	1	1	1	1	1	yes	yes	yes	yes	yes	94	1.84	51
ORTHOMCL876	1	1	1	1	1	yes	yes	yes	yes	yes	108	2.12	51
ORTHOMCL877	1	0	0	0	1	yes	no	no	no	yes	44	1.22	36
ORTHOMCL879	1	1	1	1	1	yes	yes	yes	yes	yes	69	1.35	51
ORTHOMCL880	0	1	1	1	1	no	yes	yes	yes	yes	94	1.88	50
ORTHOMCL881	0	1	1	0	1	no	yes	yes	no	yes	72	1.47	49
ORTHOMCL882	1	1	1	0	1	yes	yes	yes	no	yes	80	1.63	49
ORTHOMCL883	1	1	0	0	1	yes	yes	no	no	yes	59	1.23	48
ORTHOMCL884	1	0	1	0	1	yes	no	yes	no	yes	73	2.09	35
ORTHOMCL885	1	0	0	1	1	yes	no	no	yes	yes	54	1.32	41
ORTHOMCL886	1	1	1	1	1	yes	yes	yes	yes	yes	67	1.31	51
ORTHOMCL887	1	1	1	1	1	yes	yes	yes	yes	yes	109	2.14	51
ORTHOMCL889	0	0	1	1	1	no	no	yes	yes	yes	55	1.34	41
ORTHOMCL890	0	0	0	0	1	no	no	no	no	yes	123	4.56	27
ORTHOMCL891	1	1	1	1	1	yes	yes	yes	yes	yes	57	1.12	51
ORTHOMCL894	1	1	1	1	1	yes	yes	yes	yes	yes	66	1.29	51
ORTHOMCL895	1	0	0	1	1	yes	no	no	yes	yes	54	1.10	49
ORTHOMCL896	0	0	0	0	1	no	no	no	no	yes	127	5.29	24
ORTHOMCL898	1	1	1	1	1	yes	yes	yes	yes	yes	81	1.59	51
ORTHOMCL899	0	1	0	0	1	no	yes	no	no	yes	81	2.45	33
ORTHOMCL900	1	1	1	1	1	yes	yes	yes	yes	yes	64	1.25	51
ORTHOMCL901	1	0	1	0	1	yes	no	yes	no	yes	74	1.54	48
ORTHOMCL902	1	1	1	1	1	yes	yes	yes	yes	yes	116	2.27	51
ORTHOMCL903	0	0	0	0	1	no	no	no	no	yes	52	1.13	46
ORTHOMCL904	0	0	0	0	1	no	no	no	no	yes	58	1.26	46
ORTHOMCL905	1	1	0	1	1	yes	yes	no	yes	yes	93	1.94	48
ORTHOMCL906	0	0	0	0	1	no	no	no	no	yes	128	5.33	24
ORTHOMCL908	1	1	1	0	1	yes	yes	yes	no	yes	119	2.38	50
ORTHOMCL909	0	0	1	1	1	no	no	yes	yes	yes	102	2.27	45
ORTHOMCL910	1	1	1	1	1	yes	yes	yes	yes	yes	92	1.80	51
ORTHOMCL913	1	0	1	1	1	yes	no	yes	yes	yes	99	1.98	50
ORTHOMCL914	0	0	1	0	1	no	no	yes	no	yes	77	1.83	42
ORTHOMCL915	1	0	0	1	1	yes	no	no	yes	yes	55	1.15	48
ORTHOMCL916	1	1	1	0	1	yes	yes	yes	no	yes	83	1.66	50
ORTHOMCL917	1	1	1	1	1	yes	yes	yes	yes	yes	65	1.27	51
ORTHOMCL918	1	1	1	1	1	yes	yes	yes	yes	yes	90	1.76	51
ORTHOMCL919	0	0	0	0	1	no	no	no	no	yes	65	1.41	46
ORTHOMCL920	1	1	1	0	1	yes	yes	yes	no	yes	97	2.42	40
ORTHOMCL921	1	1	1	0	1	yes	yes	yes	no	yes	67	1.34	50
ORTHOMCL922	1	1	1	1	1	yes	yes	yes	yes	yes	106	2.08	51
ORTHOMCL923	0	0	0	1	1	no	no	no	yes	yes	101	2.97	34
ORTHOMCL924	0	1	1	1	1	no	yes	yes	yes	yes	100	2.00	50
ORTHOMCL925	1	1	1	0	1	yes	yes	yes	no	yes	113	2.97	38
ORTHOMCL926	1	1	1	1	1	yes	yes	yes	yes	yes	106	2.08	51
ORTHOMCL927	1	1	1	1	1	yes	yes	yes	yes	yes	101	1.98	51
ORTHOMCL928	0	1	1	1	1	no	yes	yes	yes	yes	78	1.56	50
ORTHOMCL929	0	0	1	0	1	no	no	yes	no	yes	105	2.92	36
ORTHOMCL931	1	1	1	1	1	yes	yes	yes	yes	yes	101	1.98	51
ORTHOMCL932	0	0	1	1	1	no	no	yes	yes	yes	95	2.11	45
ORTHOMCL933	1	1	1	1	1	yes	yes	yes	yes	yes	92	1.80	51
ORTHOMCL934	0	0	0	0	1	no	no	no	no	yes	16	1.00	16
ORTHOMCL936	1	0	0	1	1	yes	no	no	yes	yes	40	1.43	28
ORTHOMCL939	1	0	1	1	1	yes	no	yes	yes	yes	109	2.18	50
ORTHOMCL942	1	1	1	1	1	yes	yes	yes	yes	yes	110	2.16	51
ORTHOMCL943	1	1	1	1	1	yes	yes	yes	yes	yes	101	1.98	51
ORTHOMCL944	1	1	1	1	1	yes	yes	yes	yes	yes	59	1.16	51
ORTHOMCL945	1	1	1	1	1	yes	yes	yes	yes	yes	80	1.57	51
ORTHOMCL946	0	0	0	0	1	no	no	no	no	yes	22	1.05	21
ORTHOMCL947	0	0	1	1	1	no	no	yes	yes	yes	79	2.03	39
ORTHOMCL948	1	1	1	1	1	yes	yes	yes	yes	yes	56	1.10	51
ORTHOMCL949	0	1	1	1	1	no	yes	yes	yes	yes	108	2.16	50
ORTHOMCL950	1	0	1	1	1	yes	no	yes	yes	yes	59	1.18	50
ORTHOMCL951	0	0	1	1	1	no	no	yes	yes	yes	75	1.56	48
ORTHOMCL953	1	0	1	0	1	yes	no	yes	no	yes	94	2.14	44
ORTHOMCL954	0	0	1	0	1	no	no	yes	no	yes	90	2.00	45
ORTHOMCL955	1	1	1	1	1	yes	yes	yes	yes	yes	108	2.12	51
ORTHOMCL958	0	1	1	0	1	no	yes	yes	no	yes	52	1.06	49
ORTHOMCL959	1	1	1	1	1	yes	yes	yes	yes	yes	108	2.12	51
ORTHOMCL960	1	0	0	0	1	yes	no	no	no	yes	52	1.49	35
ORTHOMCL962	1	1	1	1	1	yes	yes	yes	yes	yes	59	1.16	51
ORTHOMCL963	1	0	1	1	1	yes	no	yes	yes	yes	92	1.88	49
ORTHOMCL965	1	0	1	1	1	yes	no	yes	yes	yes	58	1.16	50
ORTHOMCL966	1	1	1	1	1	yes	yes	yes	yes	yes	71	1.39	51
ORTHOMCL967	0	1	1	1	1	no	yes	yes	yes	yes	109	2.18	50
ORTHOMCL968	1	1	1	1	1	yes	yes	yes	yes	yes	105	2.06	51
ORTHOMCL969	0	0	0	0	1	no	no	no	no	yes	112	4.31	26
ORTHOMCL970	0	0	0	0	1	no	no	no	no	yes	54	1.32	41
ORTHOMCL971	0	1	0	1	1	no	yes	no	yes	yes	108	3.09	35
ORTHOMCL972	1	1	1	1	1	yes	yes	yes	yes	yes	121	2.37	51
ORTHOMCL973	1	0	0	1	1	yes	no	no	yes	yes	118	2.51	47
ORTHOMCL974	1	1	1	1	1	yes	yes	yes	yes	yes	102	2.00	51
ORTHOMCL975	1	0	1	1	1	yes	no	yes	yes	yes	73	1.55	47
ORTHOMCL976	1	1	1	1	1	yes	yes	yes	yes	yes	83	1.63	51
ORTHOMCL977	0	0	1	0	1	no	no	yes	no	yes	37	1.16	32
ORTHOMCL978	0	0	0	0	1	no	no	no	no	yes	101	4.39	23
ORTHOMCL979	1	1	0	1	1	yes	yes	no	yes	yes	75	1.50	50
ORTHOMCL981	1	1	1	1	1	yes	yes	yes	yes	yes	77	1.51	51
ORTHOMCL982	0	1	0	0	1	no	yes	no	no	yes	121	4.48	27
ORTHOMCL983	0	0	1	0	1	no	no	yes	no	yes	40	1.21	33
ORTHOMCL984	0	0	1	1	1	no	no	yes	yes	yes	69	1.41	49
ORTHOMCL985	1	0	1	0	1	yes	no	yes	no	yes	50	1.16	43
ORTHOMCL986	1	0	1	0	1	yes	no	yes	no	yes	28	1.22	23
ORTHOMCL988	1	1	1	1	1	yes	yes	yes	yes	yes	62	1.22	51
ORTHOMCL989	0	0	0	1	1	no	no	no	yes	yes	70	1.52	46
ORTHOMCL990	0	0	1	1	1	no	no	yes	yes	yes	95	1.94	49
ORTHOMCL992	1	1	1	1	1	yes	yes	yes	yes	yes	56	1.10	51
ORTHOMCL993	1	1	1	1	1	yes	yes	yes	yes	yes	113	2.22	51
ORTHOMCL995	0	0	1	0	1	no	no	yes	no	yes	69	1.44	48
ORTHOMCL996	1	1	1	0	1	yes	yes	yes	no	yes	104	2.08	50
ORTHOMCL998	1	1	1	1	1	yes	yes	yes	yes	yes	86	1.69	51
ORTHOMCL999	0	1	0	1	1	no	yes	no	yes	yes	110	3.24	34
ORTHOMCL1000	1	0	1	0	1	yes	no	yes	no	yes	80	1.78	45
ORTHOMCL1001	1	1	1	1	1	yes	yes	yes	yes	yes	94	1.84	51
ORTHOMCL1003	1	1	0	1	1	yes	yes	no	yes	yes	95	1.98	48
ORTHOMCL1004	1	1	1	0	1	yes	yes	yes	no	yes	77	1.54	50
ORTHOMCL1005	1	0	1	1	1	yes	no	yes	yes	yes	53	1.08	49
ORTHOMCL1006	0	0	1	1	1	no	no	yes	yes	yes	49	1.32	37
ORTHOMCL1007	1	1	1	1	1	yes	yes	yes	yes	yes	70	1.37	51
ORTHOMCL1008	0	1	0	1	1	no	yes	no	yes	yes	59	2.03	29
